Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Package ID,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan or Purchase Option ID,Offer ID,Group ID,First USD 1M Eligible,Service Fee %,Fee Description,Promotion ID,Sales Channel
GPA.3389-8383-1877-41475..17,"Mar 23, 2026",8:55:30 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,9340,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3389-8383-1877-41475..17,"Mar 23, 2026",8:55:30 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,9340,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3397-7782-6338-25148..4,"Mar 23, 2026",11:07:23 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,19596,SEK,22.40,0.687770,DKK,15.41,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3397-7782-6338-25148..4,"Mar 23, 2026",11:07:23 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,19596,SEK,-3.36,0.687770,DKK,-2.31,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3316-0209-3334-63172..3,"Mar 23, 2026",11:47:36 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,25275,SEK,22.40,0.687770,DKK,15.41,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3316-0209-3334-63172..3,"Mar 23, 2026",11:47:36 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,25275,SEK,-3.36,0.687770,DKK,-2.31,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3300-9154-7933-19044,"Mar 24, 2026",12:58:19 AM PDT,,Charge,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,r8q,DE,,44789,EUR,24.36,7.471700,DKK,182.01,legacy-base,,4994183596643847628,Yes,,,,In-app
GPA.3300-9154-7933-19044,"Mar 24, 2026",12:58:19 AM PDT,,Google fee,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,r8q,DE,,44789,EUR,-3.65,7.471700,DKK,-27.27,legacy-base,,4994183596643847628,Yes,15,,,In-app
GPA.3380-0524-6028-90032,"Mar 24, 2026",1:12:40 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,OP611FL1,DK,,8600,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3380-0524-6028-90032,"Mar 24, 2026",1:12:40 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,OP611FL1,DK,,8600,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3334-3118-4916-95055,"Mar 24, 2026",1:27:21 AM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,e3q,AU,,2452,AUD,3.63,4.503900,DKK,16.35,prosub,,4994183596643847628,Yes,,,,In-app
GPA.3334-3118-4916-95055,"Mar 24, 2026",1:27:21 AM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,e3q,AU,,2452,AUD,-0.54,4.503900,DKK,-2.43,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3362-7748-1033-61211..1,"Mar 24, 2026",2:43:45 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1099 BS,EUR,1.98,7.471300,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3362-7748-1033-61211..1,"Mar 24, 2026",2:43:45 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1099 BS,EUR,-0.30,7.471300,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3345-7839-6421-64745..15,"Mar 24, 2026",3:12:55 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,5800,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3345-7839-6421-64745..15,"Mar 24, 2026",3:12:55 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,5800,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3382-0260-1464-58528..1,"Mar 24, 2026",4:36:58 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,6440,NOK,24.00,0.663740,DKK,15.93,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3382-0260-1464-58528..1,"Mar 24, 2026",4:36:58 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NO,,6440,NOK,-3.60,0.663740,DKK,-2.39,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3380-5409-1524-62906..4,"Mar 24, 2026",4:54:00 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3768 GX,EUR,1.98,7.471500,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3380-5409-1524-62906..4,"Mar 24, 2026",4:54:00 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,3768 GX,EUR,-0.30,7.471500,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3350-0404-6274-23976..6,"Mar 24, 2026",5:15:08 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,93154,SEK,22.40,0.691530,DKK,15.49,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3350-0404-6274-23976..6,"Mar 24, 2026",5:15:08 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,93154,SEK,-3.36,0.691530,DKK,-2.32,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3353-6239-8037-34469..9,"Mar 24, 2026",6:08:12 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,31333,SEK,23.20,0.691280,DKK,16.04,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3353-6239-8037-34469..9,"Mar 24, 2026",6:08:12 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,31333,SEK,-3.48,0.691280,DKK,-2.41,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3351-6034-2242-34366..13,"Mar 24, 2026",6:36:18 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,87030,SEK,23.20,0.691280,DKK,16.04,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3351-6034-2242-34366..13,"Mar 24, 2026",6:36:18 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,87030,SEK,-3.48,0.691280,DKK,-2.41,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3359-2801-2380-86132..12,"Mar 24, 2026",7:18:30 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1111 CE,EUR,1.98,7.471300,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3359-2801-2380-86132..12,"Mar 24, 2026",7:18:30 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,1111 CE,EUR,-0.30,7.471300,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3388-5565-9823-54797..12,"Mar 24, 2026",7:43:30 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,71231,SEK,23.20,0.691220,DKK,16.04,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3388-5565-9823-54797..12,"Mar 24, 2026",7:43:30 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,71231,SEK,-3.48,0.691220,DKK,-2.41,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3322-6402-4489-25001..4,"Mar 24, 2026",7:45:14 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,842 33,SEK,22.40,0.691220,DKK,15.48,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3322-6402-4489-25001..4,"Mar 24, 2026",7:45:14 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,842 33,SEK,-3.36,0.691220,DKK,-2.32,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3392-0590-1149-06167..4,"Mar 24, 2026",8:01:21 AM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,IN,46254,USD,2.49,6.452000,DKK,16.07,prosub,,4994183596643847628,Yes,,,,
GPA.3392-0590-1149-06167..4,"Mar 24, 2026",8:01:21 AM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,IN,46254,USD,-0.37,6.452000,DKK,-2.39,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3342-8410-3656-94583..0,"Mar 24, 2026",8:40:15 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,152 52,SEK,22.40,0.692020,DKK,15.50,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3342-8410-3656-94583..0,"Mar 24, 2026",8:40:15 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,152 52,SEK,-3.36,0.692020,DKK,-2.32,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3372-9859-4352-03506..3,"Mar 24, 2026",9:10:28 AM PDT,,Charge,,Pro Subscription (Scrabble GO Cheat),com.deepinkcode.scrabblegocheat,Subscription,prosub,,GB,,CB9 0HX,GBP,1.74,8.637500,DKK,15.03,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3372-9859-4352-03506..3,"Mar 24, 2026",9:10:28 AM PDT,,Google fee,,Pro Subscription (Scrabble GO Cheat),com.deepinkcode.scrabblegocheat,Subscription,prosub,,GB,,CB9 0HX,GBP,-0.26,8.637500,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3372-3296-7039-73109..2,"Mar 24, 2026",9:24:45 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5627GS,EUR,1.98,7.471900,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3372-3296-7039-73109..2,"Mar 24, 2026",9:24:45 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5627GS,EUR,-0.30,7.471900,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3366-9989-2431-21865..3,"Mar 24, 2026",9:50:41 AM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,NH,03276,USD,2.49,6.444800,DKK,16.05,prosub,,4994183596643847628,Yes,,,,
GPA.3366-9989-2431-21865..3,"Mar 24, 2026",9:50:41 AM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,NH,03276,USD,-0.37,6.444800,DKK,-2.38,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3349-6503-7442-10703,"Mar 24, 2026",9:52:39 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,HNHEY3-Q1,GB,,EH16 6DH,GBP,1.74,8.637500,DKK,15.03,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3349-6503-7442-10703,"Mar 24, 2026",9:52:39 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,HNHEY3-Q1,GB,,EH16 6DH,GBP,-0.26,8.637500,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3308-7711-9506-83831..1,"Mar 24, 2026",10:12:32 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,8651ck,EUR,1.98,7.471800,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3308-7711-9506-83831..1,"Mar 24, 2026",10:12:32 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,8651ck,EUR,-0.30,7.471800,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3374-8117-9668-31548,"Mar 24, 2026",10:16:34 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,pa3q,NO,,3263,NOK,24.00,0.665750,DKK,15.98,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3374-8117-9668-31548,"Mar 24, 2026",10:16:34 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,pa3q,NO,,3263,NOK,-3.60,0.665750,DKK,-2.40,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3371-2023-7067-17467,"Mar 24, 2026",11:03:32 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,dm3q,NL,,8265 RN,EUR,1.98,7.471800,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3371-2023-7067-17467,"Mar 24, 2026",11:03:32 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,dm3q,NL,,8265 RN,EUR,-0.30,7.471800,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3326-4691-4857-45990,"Mar 24, 2026",11:24:40 AM PDT,,Charge,,Pro Subscription (Scrabble GO Cheat),com.deepinkcode.scrabblegocheat,Subscription,prosub,citrine,FR,,83190,EUR,1.99,7.471800,DKK,14.87,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3326-4691-4857-45990,"Mar 24, 2026",11:24:40 AM PDT,,Google fee,,Pro Subscription (Scrabble GO Cheat),com.deepinkcode.scrabblegocheat,Subscription,prosub,citrine,FR,,83190,EUR,-0.30,7.471800,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3383-3742-2971-84978..11,"Mar 24, 2026",11:25:43 AM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,VA,24073,USD,1.99,6.451600,DKK,12.84,prosub,,4994183596643847628,Yes,,,,
GPA.3383-3742-2971-84978..11,"Mar 24, 2026",11:25:43 AM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,VA,24073,USD,-0.30,6.451600,DKK,-1.94,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3368-9664-7933-53670..8,"Mar 24, 2026",11:43:39 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,6461VZ,EUR,1.98,7.471800,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3368-9664-7933-53670..8,"Mar 24, 2026",11:43:39 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,6461VZ,EUR,-0.30,7.471800,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3346-7080-3876-00071..12,"Mar 24, 2026",11:45:07 AM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5282NM,EUR,1.98,7.471800,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3346-7080-3876-00071..12,"Mar 24, 2026",11:45:07 AM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,5282NM,EUR,-0.30,7.471800,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3343-4795-8351-64307,"Mar 24, 2026",11:47:22 AM PDT,,Charge,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,r11s,DK,,8260,DKK,180.00,1.000000,DKK,180.00,legacy-base,,4994183596643847628,Yes,,,,In-app
GPA.3343-4795-8351-64307,"Mar 24, 2026",11:47:22 AM PDT,,Google fee,,Pro (WF Solver),com.deepinkcode.wordfeudsolver,One-time product,pro,r11s,DK,,8260,DKK,-27.00,1.000000,DKK,-27.00,legacy-base,,4994183596643847628,Yes,15,,,In-app
GPA.3380-1994-2641-73072..8,"Mar 24, 2026",12:04:09 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,43146,SEK,23.20,0.689560,DKK,16.00,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3380-1994-2641-73072..8,"Mar 24, 2026",12:04:09 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,43146,SEK,-3.48,0.689560,DKK,-2.40,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3377-3731-7704-10586..5,"Mar 24, 2026",12:13:33 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,61338,SEK,22.40,0.689560,DKK,15.45,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3377-3731-7704-10586..5,"Mar 24, 2026",12:13:33 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,61338,SEK,-3.36,0.689560,DKK,-2.32,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3323-8726-9900-79373,"Mar 24, 2026",12:56:11 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,e1s,NL,,6717AC,EUR,1.98,7.471800,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3323-8726-9900-79373,"Mar 24, 2026",12:56:11 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,e1s,NL,,6717AC,EUR,-0.30,7.471800,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3338-9424-3080-29584..3,"Mar 24, 2026",1:18:05 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,8530,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3338-9424-3080-29584..3,"Mar 24, 2026",1:18:05 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,8530,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3398-0408-4726-18198..3,"Mar 24, 2026",2:34:24 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,72467,SEK,22.40,0.690400,DKK,15.46,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3398-0408-4726-18198..3,"Mar 24, 2026",2:34:24 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,72467,SEK,-3.36,0.690400,DKK,-2.31,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3388-3059-6703-52047,"Mar 24, 2026",2:53:26 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,m3q,NL,,7462LW,EUR,1.98,7.472300,DKK,14.80,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3388-3059-6703-52047,"Mar 24, 2026",2:53:26 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,m3q,NL,,7462LW,EUR,-0.30,7.472300,DKK,-2.25,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3308-0043-7842-73175..3,"Mar 24, 2026",3:46:26 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,3520,DKK,15.20,1.000000,DKK,15.20,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3308-0043-7842-73175..3,"Mar 24, 2026",3:46:26 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,DK,,3520,DKK,-2.28,1.000000,DKK,-2.28,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3346-6798-1157-67742..6,"Mar 24, 2026",4:25:42 PM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,AU,,4163,AUD,3.63,4.499700,DKK,16.33,prosub,,4994183596643847628,Yes,,,,
GPA.3346-6798-1157-67742..6,"Mar 24, 2026",4:25:42 PM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,AU,,4163,AUD,-0.54,4.499700,DKK,-2.43,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3387-1005-5102-95647,"Mar 24, 2026",4:32:18 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,a55x,SE,,78444,SEK,22.40,0.691060,DKK,15.48,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3387-1005-5102-95647,"Mar 24, 2026",4:32:18 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,a55x,SE,,78444,SEK,-3.36,0.691060,DKK,-2.32,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3326-9568-6533-67565..0,"Mar 24, 2026",4:58:20 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,7161 AN,EUR,1.98,7.471600,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3326-9568-6533-67565..0,"Mar 24, 2026",4:58:20 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,NL,,7161 AN,EUR,-0.30,7.471600,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3387-0290-3352-42597..1,"Mar 24, 2026",5:19:44 PM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,SC,29720,USD,2.49,6.432900,DKK,16.02,prosub,,4994183596643847628,Yes,,,,
GPA.3387-0290-3352-42597..1,"Mar 24, 2026",5:19:44 PM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,SC,29720,USD,-0.37,6.432900,DKK,-2.38,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3353-1373-3048-28446,"Mar 24, 2026",5:22:51 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,pa3q,NL,,5281EK,EUR,1.98,7.471900,DKK,14.79,prosubmonth,,4994183596643847628,Yes,,,,In-app
GPA.3353-1373-3048-28446,"Mar 24, 2026",5:22:51 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,pa3q,NL,,5281EK,EUR,-0.30,7.471900,DKK,-2.24,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,In-app
GPA.3332-0760-1882-87333..11,"Mar 24, 2026",6:06:16 PM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,WV,25311,USD,1.99,6.433400,DKK,12.80,prosub,,4994183596643847628,Yes,,,,
GPA.3332-0760-1882-87333..11,"Mar 24, 2026",6:06:16 PM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,US,WV,25311,USD,-0.30,6.433400,DKK,-1.93,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3367-6707-8317-36506..1,"Mar 24, 2026",6:24:28 PM PDT,,Charge,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,GB,,CH41 8DJ,GBP,1.74,8.631400,DKK,15.02,prosub,,4994183596643847628,Yes,,,,
GPA.3367-6707-8317-36506..1,"Mar 24, 2026",6:24:28 PM PDT,,Google fee,,Pro Subscription (Words With Friends Solver),com.deepinkcode.wordswithfriendssolver,Subscription,prosub,,GB,,CH41 8DJ,GBP,-0.26,8.631400,DKK,-2.25,prosub,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
GPA.3309-3862-5182-33203..8,"Mar 24, 2026",7:42:54 PM PDT,,Charge,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,137 71,SEK,23.20,0.690720,DKK,16.02,prosubmonth,,4994183596643847628,Yes,,,,
GPA.3309-3862-5182-33203..8,"Mar 24, 2026",7:42:54 PM PDT,,Google fee,,Pro Subscription (WF Solver),com.deepinkcode.wordfeudsolver,Subscription,prosub,,SE,,137 71,SEK,-3.48,0.690720,DKK,-2.40,prosubmonth,,4994183596643847628,Yes,15,SUBSCRIPTIONS,,
